ensembl_transcript_id	ensembl_gene_id
FBtr0334494	FBgn0038165
FBtr0334493	FBgn0038165
FBtr0334067	FBgn0000629
FBtr0273338	FBgn0000629
FBtr0076279	FBgn0000629
FBtr0340530	FBgn0261700
FBtr0330677	FBgn0021856
FBtr0081482	FBgn0021856
FBtr0346191	FBgn0030716
FBtr0074154	FBgn0030716
FBtr0074153	FBgn0030716
FBtr0086708	FBgn0034365
FBtr0076084	FBgn0036208
FBtr0306549	FBgn0041004
FBtr0111249	FBgn0041004
FBtr0111245	FBgn0041004
FBtr0111248	FBgn0041004
FBtr0111244	FBgn0041004
FBtr0111246	FBgn0041004
FBtr0306550	FBgn0041004
FBtr0111247	FBgn0041004
FBtr0085245	FBgn0003330
FBtr0071481	FBgn0040942
FBtr0347171	FBgn0267681
FBtr0304691	FBgn0038665
FBtr0083722	FBgn0038665
FBtr0073669	FBgn0030391
FBtr0073668	FBgn0030391
FBtr0339841	FBgn0030391
FBtr0340272	FBgn0265577
FBtr0073254	FBgn0035510
FBtr0075278	FBgn0036691
FBtr0071937	FBgn0019949
FBtr0070283	FBgn0023530
FBtr0083266	FBgn0038412
FBtr0075633	FBgn0027088
FBtr0333934	FBgn0027088
FBtr0075632	FBgn0027088
FBtr0077698	FBgn0026395
FBtr0112364	FBgn0085202
FBtr0334068	FBgn0035104
FBtr0072476	FBgn0035104
FBtr0300086	FBgn0053237
FBtr0342862	FBgn0265930
FBtr0345866	FBgn0266968
FBtr0079056	FBgn0031653
FBtr0308231	FBgn0026593
FBtr0308230	FBgn0026593
FBtr0072912	FBgn0026593
FBtr0070913	FBgn0014031
FBtr0346574	FBgn0267289
FBtr0331419	FBgn0052199
FBtr0343207	FBgn0034860
FBtr0306150	FBgn0034860
FBtr0072025	FBgn0034860
FBtr0084242	FBgn0038943
FBtr0345868	FBgn0266970
FBtr0309507	FBgn0263494
FBtr0085689	FBgn0026190
FBtr0336454	FBgn0259821
FBtr0301942	FBgn0259821
FBtr0339974	FBgn0259821
FBtr0085600	FBgn0039740
FBtr0083008	FBgn0038274
FBtr0308315	FBgn0014906
FBtr0332371	FBgn0014906
FBtr0077576	FBgn0014906
FBtr0080490	FBgn0051849
FBtr0079372	FBgn0042092
FBtr0343406	FBgn0031948
FBtr0343405	FBgn0031948
FBtr0079496	FBgn0031948
FBtr0343122	FBgn0031772
FBtr0079188	FBgn0031772
FBtr0332241	FBgn0264375
FBtr0332240	FBgn0264375
FBtr0332239	FBgn0264375
FBtr0078388	FBgn0264561
FBtr0332717	FBgn0264561
FBtr0336973	FBgn0265141
FBtr0091736	FBgn0053738
FBtr0082336	FBgn0037862
FBtr0085988	FBgn0040502
FBtr0072968	FBgn0035343
FBtr0076789	FBgn0035789
FBtr0330297	FBgn0027518
FBtr0085543	FBgn0027518
FBtr0333453	FBgn0015283
FBtr0078368	FBgn0015283
FBtr0081150	FBgn0032750
FBtr0113179	FBgn0036804
FBtr0086928	FBgn0050104
FBtr0086927	FBgn0050104
FBtr0072049	FBgn0034837
FBtr0089046	FBgn0053140
FBtr0078895	FBgn0037261
FBtr0301297	FBgn0037261
FBtr0336457	FBgn0037261
FBtr0078894	FBgn0037261
FBtr0073075	FBgn0035443
FBtr0346246	FBgn0267148
FBtr0344133	FBgn0266371
FBtr0077269	FBgn0031142
FBtr0342757	FBgn0263326
FBtr0308782	FBgn0263326
FBtr0343603	FBgn0266115
FBtr0080738	FBgn0002524
FBtr0343735	FBgn0002524
FBtr0346715	FBgn0259965
FBtr0300311	FBgn0259965
FBtr0077083	FBgn0029121
FBtr0083382	FBgn0000015
FBtr0083384	FBgn0000015
FBtr0346764	FBgn0000015
FBtr0083383	FBgn0000015
FBtr0083385	FBgn0000015
FBtr0083381	FBgn0000015
FBtr0330709	FBgn0000015
FBtr0343158	FBgn0263916
FBtr0079290	FBgn0263916
FBtr0301478	FBgn0011672
FBtr0089521	FBgn0011672
FBtr0330046	FBgn0011672
FBtr0306351	FBgn0011672
FBtr0306350	FBgn0011672
FBtr0301477	FBgn0011672
FBtr0114258	FBgn0085804
FBtr0346997	FBgn0267581
FBtr0343267	FBgn0034879
FBtr0072111	FBgn0034879
FBtr0084723	FBgn0051121
FBtr0084724	FBgn0051121
FBtr0302509	FBgn0036728
FBtr0302510	FBgn0036728
FBtr0333691	FBgn0036728
FBtr0075222	FBgn0036728
FBtr0080072	FBgn0032210
FBtr0080070	FBgn0032210
FBtr0080071	FBgn0032210
FBtr0072065	FBgn0050184
FBtr0079343	FBgn0086451
FBtr0330616	FBgn0261698
FBtr0303081	FBgn0261698
FBtr0329869	FBgn0261698
FBtr0305946	FBgn0261698
FBtr0303080	FBgn0261698
FBtr0329938	FBgn0261698
FBtr0303082	FBgn0261698
FBtr0329872	FBgn0261698
FBtr0303083	FBgn0261698
FBtr0083547	FBgn0038568
FBtr0332738	FBgn0035574
FBtr0073345	FBgn0035574
FBtr0345699	FBgn0266865
FBtr0346094	FBgn0267087
FBtr0086999	FBgn0050458
FBtr0302913	FBgn0058100
FBtr0071635	FBgn0034595
FBtr0342872	FBgn0034595
FBtr0082122	FBgn0003205
FBtr0346202	FBgn0267108
FBtr0077658	FBgn0003934
FBtr0080188	FBgn0011676
FBtr0100489	FBgn0011676
FBtr0343888	FBgn0011676
FBtr0112762	FBgn0085485
FBtr0089052	FBgn0002930
FBtr0112394	FBgn0085230
FBtr0340603	FBgn0265691
FBtr0333465	FBgn0261953
FBtr0333467	FBgn0261953
FBtr0333468	FBgn0261953
FBtr0333466	FBgn0261953
FBtr0078419	FBgn0261953
FBtr0078418	FBgn0261953
FBtr0340594	FBgn0265696
FBtr0076572	FBgn0000355
FBtr0078755	FBgn0037339
FBtr0078756	FBgn0037339
FBtr0078757	FBgn0037339
FBtr0078089	FBgn0031253
FBtr0078266	FBgn0037035
FBtr0307181	FBgn0052815
FBtr0345512	FBgn0052815
FBtr0084481	FBgn0039094
FBtr0301326	FBgn0036195
FBtr0332765	FBgn0036195
FBtr0082016	FBgn0037675
FBtr0330387	FBgn0030269
FBtr0073437	FBgn0030269
FBtr0085929	FBgn0032967
FBtr0088146	FBgn0082585
FBtr0074436	FBgn0030841
FBtr0072146	FBgn0034937
FBtr0334735	FBgn0058191
FBtr0113826	FBgn0058191
FBtr0113827	FBgn0058191
FBtr0113825	FBgn0058191
FBtr0113824	FBgn0058191
FBtr0091730	FBgn0053732
FBtr0072127	FBgn0024234
FBtr0343274	FBgn0024234
FBtr0074987	FBgn0036870
FBtr0336488	FBgn0265043
FBtr0087502	FBgn0026427
FBtr0087501	FBgn0026427
FBtr0079819	FBgn0032104
FBtr0343928	FBgn0032104
FBtr0072594	FBgn0035170
FBtr0307019	FBgn0032860
FBtr0307020	FBgn0032860
FBtr0301344	FBgn0031107
FBtr0080398	FBgn0032453
FBtr0336618	FBgn0265262
FBtr0080429	FBgn0265262
FBtr0073009	FBgn0052846
FBtr0304042	FBgn0052846
FBtr0070432	FBgn0004861
FBtr0345598	FBgn0004861
FBtr0301515	FBgn0004861
FBtr0343589	FBgn0004861
FBtr0084814	FBgn0039303
FBtr0346918	FBgn0267530
FBtr0309840	FBgn0041164
FBtr0309841	FBgn0041164
FBtr0100641	FBgn0041164
FBtr0072926	FBgn0016794
FBtr0072927	FBgn0016794
FBtr0302133	FBgn0037667
FBtr0089024	FBgn0033128
FBtr0083546	FBgn0038567
FBtr0088335	FBgn0033500
FBtr0339450	FBgn0033500
FBtr0300048	FBgn0085209
FBtr0300062	FBgn0035453
FBtr0081415	FBgn0032886
FBtr0081416	FBgn0032886
FBtr0113564	FBgn0082999
FBtr0085941	FBgn0025674
FBtr0085942	FBgn0025674
FBtr0344022	FBgn0025674
FBtr0078490	FBgn0052449
FBtr0084493	FBgn0039128
FBtr0340622	FBgn0030853
FBtr0074452	FBgn0030853
FBtr0070313	FBgn0029594
FBtr0331384	FBgn0029594
FBtr0072741	FBgn0041342
FBtr0333396	FBgn0041342
FBtr0345365	FBgn0041342
FBtr0072739	FBgn0041342
FBtr0072738	FBgn0041342
FBtr0072740	FBgn0041342
FBtr0078519	FBgn0037179
FBtr0083484	FBgn0051251
FBtr0085873	FBgn0039887
FBtr0344005	FBgn0039887
FBtr0112408	FBgn0085244
FBtr0078546	FBgn0037195
FBtr0329953	FBgn0250851
FBtr0100026	FBgn0250851
FBtr0100025	FBgn0250851
FBtr0347345	FBgn0267780
FBtr0088919	FBgn0050491
FBtr0336997	FBgn0050491
FBtr0073336	FBgn0052240
FBtr0080405	FBgn0032454
FBtr0332410	FBgn0032454
FBtr0308766	FBgn0263336
FBtr0308765	FBgn0263336
FBtr0347120	FBgn0267660
FBtr0347119	FBgn0267660
FBtr0079753	FBgn0032057
FBtr0080059	FBgn0011703
FBtr0344424	FBgn0266435
FBtr0073213	FBgn0004552
FBtr0332968	FBgn0051687
FBtr0302224	FBgn0051687
FBtr0112971	FBgn0030170
FBtr0071415	FBgn0030170
FBtr0074742	FBgn0031045
FBtr0299507	FBgn0259876
FBtr0301325	FBgn0259876
FBtr0091825	FBgn0053821
FBtr0083661	FBgn0044871
FBtr0083414	FBgn0038488
FBtr0337043	FBgn0038488
FBtr0079425	FBgn0051907
FBtr0344736	FBgn0051907
FBtr0304650	FBgn0000404
FBtr0076075	FBgn0000404
FBtr0083597	FBgn0038598
FBtr0082648	FBgn0038071
FBtr0086036	FBgn0033031
FBtr0340437	FBgn0031148
FBtr0077245	FBgn0031148
FBtr0077244	FBgn0031148
FBtr0091649	FBgn0064123
FBtr0340072	FBgn0004580
FBtr0087056	FBgn0004580
FBtr0091510	FBgn0053544
FBtr0343290	FBgn0025336
FBtr0072225	FBgn0025336
FBtr0081517	FBgn0032945
FBtr0083303	FBgn0038446
FBtr0299676	FBgn0259192
FBtr0301042	FBgn0051368
FBtr0301041	FBgn0051368
FBtr0073750	FBgn0030443
FBtr0343602	FBgn0030443
FBtr0076347	FBgn0026404
FBtr0088058	FBgn0033663
FBtr0113469	FBgn0053556
FBtr0091533	FBgn0053556
FBtr0113686	FBgn0040038
FBtr0113685	FBgn0040038
FBtr0079664	FBgn0027932
FBtr0079666	FBgn0027932
FBtr0079665	FBgn0027932
FBtr0079667	FBgn0027932
FBtr0340240	FBgn0027932
FBtr0340239	FBgn0027932
FBtr0340241	FBgn0027932
FBtr0084600	FBgn0039177
FBtr0079756	FBgn0032075
FBtr0079755	FBgn0032075
FBtr0273420	FBgn0032075
FBtr0342863	FBgn0265924
FBtr0301962	FBgn0039373
FBtr0084902	FBgn0039373
FBtr0110812	FBgn0019982
FBtr0077453	FBgn0019982
FBtr0070591	FBgn0029663
FBtr0114487	FBgn0029663
FBtr0070592	FBgn0029663
FBtr0344077	FBgn0029663
FBtr0303685	FBgn0264255
FBtr0303677	FBgn0264255
FBtr0303670	FBgn0264255
FBtr0303669	FBgn0264255
FBtr0303696	FBgn0264255
FBtr0303688	FBgn0264255
FBtr0303704	FBgn0264255
FBtr0303655	FBgn0264255
FBtr0303673	FBgn0264255
FBtr0303660	FBgn0264255
FBtr0344944	FBgn0264255
FBtr0303687	FBgn0264255
FBtr0303705	FBgn0264255
FBtr0303675	FBgn0264255
FBtr0303671	FBgn0264255
FBtr0303664	FBgn0264255
FBtr0303681	FBgn0264255
FBtr0303701	FBgn0264255
FBtr0303699	FBgn0264255
FBtr0303703	FBgn0264255
FBtr0303659	FBgn0264255
FBtr0303672	FBgn0264255
FBtr0303695	FBgn0264255
FBtr0342746	FBgn0264255
FBtr0303665	FBgn0264255
FBtr0303694	FBgn0264255
FBtr0303706	FBgn0264255
FBtr0303684	FBgn0264255
FBtr0303683	FBgn0264255
FBtr0303676	FBgn0264255
FBtr0303692	FBgn0264255
FBtr0303668	FBgn0264255
FBtr0303700	FBgn0264255
FBtr0303658	FBgn0264255
FBtr0303662	FBgn0264255
FBtr0303691	FBgn0264255
FBtr0303707	FBgn0264255
FBtr0303657	FBgn0264255
FBtr0303667	FBgn0264255
FBtr0111023	FBgn0264255
FBtr0303702	FBgn0264255
FBtr0290121	FBgn0264255
FBtr0303678	FBgn0264255
FBtr0074298	FBgn0264255
FBtr0303689	FBgn0264255
FBtr0303682	FBgn0264255
FBtr0303690	FBgn0264255
FBtr0331170	FBgn0264255
FBtr0303679	FBgn0264255
FBtr0303680	FBgn0264255
FBtr0303674	FBgn0264255
FBtr0303697	FBgn0264255
FBtr0303663	FBgn0264255
FBtr0303693	FBgn0264255
FBtr0303661	FBgn0264255
FBtr0303656	FBgn0264255
FBtr0303666	FBgn0264255
FBtr0111022	FBgn0264255
FBtr0303686	FBgn0264255
FBtr0303698	FBgn0264255
FBtr0070668	FBgn0026080
FBtr0333186	FBgn0026080
FBtr0333185	FBgn0026080
FBtr0342760	FBgn0265889
FBtr0085257	FBgn0039566
FBtr0346544	FBgn0036106
FBtr0076273	FBgn0036106
FBtr0075900	FBgn0036327
FBtr0072605	FBgn0035158
FBtr0331771	FBgn0035158
FBtr0087366	FBgn0034000
FBtr0075249	FBgn0036706
FBtr0304303	FBgn0262400
FBtr0304302	FBgn0262400
FBtr0301838	FBgn0003137
FBtr0300337	FBgn0003137
FBtr0301839	FBgn0003137
FBtr0301837	FBgn0003137
FBtr0304134	FBgn0032252
FBtr0337001	FBgn0032252
FBtr0080029	FBgn0032252
FBtr0334481	FBgn0264794
FBtr0332584	FBgn0264446
FBtr0344829	FBgn0264446
FBtr0273401	FBgn0052196
FBtr0332868	FBgn0052196
FBtr0345657	FBgn0266856
FBtr0343730	FBgn0266164
FBtr0309283	FBgn0266428
FBtr0309282	FBgn0266428
FBtr0114196	FBgn0085746
FBtr0091633	FBgn0053654
FBtr0088108	FBgn0033594
FBtr0075378	FBgn0053257
FBtr0331383	FBgn0029603
FBtr0070424	FBgn0029603
FBtr0308575	FBgn0032713
FBtr0343833	FBgn0032713
FBtr0308574	FBgn0032713
FBtr0081104	FBgn0032713
FBtr0073195	FBgn0045478
FBtr0088740	FBgn0033287
FBtr0343773	FBgn0266183
FBtr0305661	FBgn0028880
FBtr0300847	FBgn0028880
FBtr0070523	FBgn0002933
FBtr0076739	FBgn0052363
FBtr0347263	FBgn0267723
FBtr0346956	FBgn0034715
FBtr0082593	FBgn0029512
FBtr0075355	FBgn0260960
FBtr0075356	FBgn0260960
FBtr0079590	FBgn0015299
FBtr0302877	FBgn0052811
FBtr0345516	FBgn0266810
FBtr0342601	FBgn0265804
FBtr0080805	FBgn0000182
FBtr0080803	FBgn0000182
FBtr0080804	FBgn0000182
FBtr0302559	FBgn0261537
FBtr0346506	FBgn0261537
FBtr0074344	FBgn0027556
FBtr0342973	FBgn0027556
FBtr0074345	FBgn0027556
FBtr0343646	FBgn0261628
FBtr0071240	FBgn0030041
FBtr0070837	FBgn0013987
FBtr0070839	FBgn0013987
FBtr0308577	FBgn0013987
FBtr0302940	FBgn0013987
FBtr0100857	FBgn0013680
FBtr0300075	FBgn0064912
FBtr0082974	FBgn0025808
FBtr0301030	FBgn0053258
FBtr0346790	FBgn0053258
FBtr0077588	FBgn0031526
FBtr0345998	FBgn0267030
FBtr0342990	FBgn0034720
FBtr0113106	FBgn0034720
FBtr0071847	FBgn0034720
FBtr0071846	FBgn0034720
FBtr0113107	FBgn0034720
FBtr0303154	FBgn0004636
FBtr0072867	FBgn0004636
FBtr0332671	FBgn0004636
FBtr0112372	FBgn0085208
FBtr0299809	FBgn0085208
FBtr0344625	FBgn0085208
FBtr0091692	FBgn0053704
FBtr0073225	FBgn0035515
FBtr0073226	FBgn0035515
FBtr0085625	FBgn0039765
FBtr0088743	FBgn0002534
FBtr0333554	FBgn0002534
FBtr0078797	FBgn0037322
FBtr0345156	FBgn0266704
FBtr0100067	FBgn0054012
FBtr0289994	FBgn0050096
FBtr0071785	FBgn0034709
FBtr0071784	FBgn0034709
FBtr0305273	FBgn0035647
FBtr0114644	FBgn0035647
FBtr0081448	FBgn0032898
FBtr0071658	FBgn0034641
FBtr0304728	FBgn0034641
FBtr0077178	FBgn0035586
FBtr0077177	FBgn0035586
FBtr0300460	FBgn0051909
FBtr0300459	FBgn0051909
FBtr0308249	FBgn0051998
FBtr0089145	FBgn0051998
FBtr0086484	FBgn0015949
FBtr0086483	FBgn0015949
FBtr0111010	FBgn0015949
FBtr0330248	FBgn0015949
FBtr0113562	FBgn0082924
FBtr0080473	FBgn0022069
FBtr0346910	FBgn0266937
FBtr0083204	FBgn0013334
FBtr0344384	FBgn0013334
FBtr0083208	FBgn0013334
FBtr0301655	FBgn0013334
FBtr0083205	FBgn0013334
FBtr0083210	FBgn0013334
FBtr0083207	FBgn0013334
FBtr0083209	FBgn0013334
FBtr0310672	FBgn0013334
FBtr0083206	FBgn0013334
FBtr0300582	FBgn0260027
FBtr0334667	FBgn0037466
FBtr0305315	FBgn0037466
FBtr0081634	FBgn0037466
FBtr0080770	FBgn0003936
FBtr0071849	FBgn0034718
FBtr0071851	FBgn0034718
FBtr0342984	FBgn0034718
FBtr0071852	FBgn0034718
FBtr0071850	FBgn0034718
FBtr0075872	FBgn0036329
FBtr0087389	FBgn0034011
FBtr0302998	FBgn0261633
FBtr0310105	FBgn0263660
FBtr0310104	FBgn0263660
FBtr0080062	FBgn0267365
FBtr0075767	FBgn0036395
FBtr0075630	FBgn0047338
FBtr0339554	FBgn0265364
FBtr0332068	FBgn0035695
FBtr0077012	FBgn0035695
FBtr0079505	FBgn0031939
FBtr0079504	FBgn0031939
FBtr0079503	FBgn0031939
FBtr0114496	FBgn0031939
FBtr0339754	FBgn0265444
FBtr0070557	FBgn0029647
FBtr0072277	FBgn0034986
FBtr0074672	FBgn0030999
FBtr0073658	FBgn0030403
FBtr0334335	FBgn0262167
FBtr0084645	FBgn0262167
FBtr0086395	FBgn0053403
FBtr0340565	FBgn0032371
FBtr0080253	FBgn0032371
FBtr0089210	FBgn0011642
FBtr0345298	FBgn0011642
FBtr0309882	FBgn0011642
FBtr0089214	FBgn0011642
FBtr0089211	FBgn0011642
FBtr0332269	FBgn0264379
FBtr0083357	FBgn0038452
FBtr0079846	FBgn0015393
FBtr0335494	FBgn0015393
FBtr0302921	FBgn0261610
FBtr0077646	FBgn0031488
FBtr0290037	FBgn0038135
FBtr0080038	FBgn0032258
FBtr0085032	FBgn0051080
FBtr0330115	FBgn0042630
FBtr0075747	FBgn0042630
FBtr0330116	FBgn0042630
FBtr0346034	FBgn0267043
FBtr0080098	FBgn0032268
FBtr0081403	FBgn0261787
FBtr0339543	FBgn0032061
FBtr0079731	FBgn0032061
FBtr0072638	FBgn0035187
FBtr0335131	FBgn0015521
FBtr0077621	FBgn0015521
FBtr0077623	FBgn0015521
FBtr0077622	FBgn0015521
FBtr0273293	FBgn0015521
FBtr0085636	FBgn0051023
FBtr0087960	FBgn0033717
FBtr0087959	FBgn0033717
FBtr0087957	FBgn0033717
FBtr0087958	FBgn0033717
FBtr0345117	FBgn0036732
FBtr0345118	FBgn0036732
FBtr0302041	FBgn0036732
FBtr0075173	FBgn0036732
FBtr0085685	FBgn0039783
FBtr0332085	FBgn0035385
FBtr0072980	FBgn0035385
FBtr0340706	FBgn0035385
FBtr0333699	FBgn0013749
FBtr0089192	FBgn0013749
FBtr0091954	FBgn0047334
FBtr0302931	FBgn0047334
FBtr0334960	FBgn0051313
FBtr0334961	FBgn0051313
FBtr0082982	FBgn0051313
FBtr0086112	FBgn0000054
FBtr0330252	FBgn0000054
FBtr0086111	FBgn0000054
FBtr0086113	FBgn0000054
FBtr0082259	FBgn0024957
FBtr0083374	FBgn0266917
FBtr0085757	FBgn0039828
FBtr0073593	FBgn0030356
FBtr0345669	FBgn0266860
FBtr0310392	FBgn0263745
FBtr0072019	FBgn0034867
FBtr0078380	FBgn0037099
FBtr0076026	FBgn0036250
FBtr0089056	FBgn0015038
FBtr0085584	FBgn0086355
FBtr0085583	FBgn0086355
FBtr0085582	FBgn0086355
FBtr0290293	FBgn0051225
FBtr0300302	FBgn0259956
FBtr0299679	FBgn0259195
FBtr0333454	FBgn0028663
FBtr0078369	FBgn0028663
FBtr0345282	FBgn0266747
FBtr0345281	FBgn0266747
FBtr0081577	FBgn0037492
FBtr0077637	FBgn0010263
FBtr0290237	FBgn0010263
FBtr0077638	FBgn0010263
FBtr0330213	FBgn0010263
FBtr0343782	FBgn0010263
FBtr0100468	FBgn0010263
FBtr0077639	FBgn0010263
FBtr0290238	FBgn0010263
FBtr0077640	FBgn0010263
FBtr0075581	FBgn0036528
FBtr0076633	FBgn0017579
FBtr0086253	FBgn0034530
FBtr0300698	FBgn0034530
FBtr0332291	FBgn0024985
FBtr0070225	FBgn0024985
FBtr0332292	FBgn0024985
FBtr0074097	FBgn0030694
FBtr0340114	FBgn0030694
FBtr0306324	FBgn0262900
FBtr0070568	FBgn0029664
FBtr0331609	FBgn0029664
FBtr0083435	FBgn0262871
FBtr0306209	FBgn0262871
FBtr0306210	FBgn0262871
FBtr0330037	FBgn0262871
FBtr0086397	FBgn0053405
FBtr0086860	FBgn0034264
FBtr0331799	FBgn0260777
FBtr0273307	FBgn0034022
FBtr0340002	FBgn0034022
FBtr0343500	FBgn0266088
FBtr0071883	FBgn0011211
FBtr0343804	FBgn0032769
FBtr0081196	FBgn0032769
FBtr0114585	FBgn0085437
FBtr0343022	FBgn0085437
FBtr0343025	FBgn0085437
FBtr0343024	FBgn0085437
FBtr0114584	FBgn0085437
FBtr0112675	FBgn0085437
FBtr0343023	FBgn0085437
FBtr0071439	FBgn0085437
FBtr0343027	FBgn0085437
FBtr0343026	FBgn0085437
FBtr0309993	FBgn0263627
FBtr0300141	FBgn0259842
FBtr0305600	FBgn0030438
FBtr0345160	FBgn0030336
FBtr0339749	FBgn0030336
FBtr0073607	FBgn0030336
FBtr0301375	FBgn0028371
FBtr0301374	FBgn0028371
FBtr0302117	FBgn0028371
FBtr0071919	FBgn0028371
FBtr0330234	FBgn0028371
FBtr0301376	FBgn0028371
FBtr0330233	FBgn0028371
FBtr0301377	FBgn0028371
FBtr0302374	FBgn0028371
FBtr0302116	FBgn0028371
FBtr0339299	FBgn0260390
FBtr0300661	FBgn0260390
FBtr0300660	FBgn0260390
FBtr0084293	FBgn0038974
FBtr0113550	FBgn0083022
FBtr0309777	FBgn0263478
FBtr0339932	FBgn0024289
FBtr0081627	FBgn0024289
FBtr0332590	FBgn0014455
FBtr0346181	FBgn0014455
FBtr0074030	FBgn0014455
FBtr0088830	FBgn0033222
FBtr0113050	FBgn0033222
FBtr0072882	FBgn0052303
FBtr0081382	FBgn0032868
FBtr0078397	FBgn0037082
FBtr0331822	FBgn0037082
FBtr0085186	FBgn0046887
FBtr0078129	FBgn0003444
FBtr0077826	FBgn0026396
FBtr0084821	FBgn0039310
FBtr0079104	FBgn0031721
FBtr0080518	FBgn0032525
FBtr0080517	FBgn0032525
FBtr0345387	FBgn0036734
FBtr0344941	FBgn0036734
FBtr0331842	FBgn0036734
FBtr0075175	FBgn0036734
FBtr0073738	FBgn0030459
FBtr0339721	FBgn0265418
FBtr0091472	FBgn0250819
FBtr0091470	FBgn0250819
FBtr0334661	FBgn0250819
FBtr0091473	FBgn0250819
FBtr0347349	FBgn0267784
FBtr0347350	FBgn0267784
FBtr0330720	FBgn0031918
FBtr0079449	FBgn0031918
FBtr0303265	FBgn0086371
FBtr0082772	FBgn0086371
FBtr0114112	FBgn0087011
FBtr0302581	FBgn0087011
FBtr0114111	FBgn0087011
FBtr0302582	FBgn0087011
FBtr0075845	FBgn0260049
FBtr0075846	FBgn0260049
FBtr0343893	FBgn0266230
FBtr0339825	FBgn0085354
FBtr0339826	FBgn0085354
FBtr0112527	FBgn0085354
FBtr0331504	FBgn0264308
FBtr0331505	FBgn0264308
FBtr0331503	FBgn0264308
FBtr0081610	FBgn0051491
FBtr0345533	FBgn0266816
FBtr0085481	FBgn0262112
FBtr0086520	FBgn0034436
FBtr0086519	FBgn0034436
FBtr0308495	FBgn0034436
FBtr0083673	FBgn0038647
FBtr0306948	FBgn0263047
FBtr0071615	FBgn0034617
FBtr0085328	FBgn0039609
FBtr0332372	FBgn0011648
FBtr0077616	FBgn0011648
FBtr0086215	FBgn0050154
FBtr0073620	FBgn0030327
FBtr0084461	FBgn0039118
FBtr0076011	FBgn0036271
FBtr0333357	FBgn0036271
FBtr0088228	FBgn0263510
FBtr0087482	FBgn0033952
FBtr0073038	FBgn0035412
FBtr0072064	FBgn0015277
FBtr0340004	FBgn0050466
FBtr0087339	FBgn0050466
FBtr0273448	FBgn0032491
FBtr0078192	FBgn0019947
FBtr0333478	FBgn0019947
FBtr0114517	FBgn0019947
FBtr0078193	FBgn0019947
FBtr0333479	FBgn0019947
FBtr0091750	FBgn0065104
FBtr0089209	FBgn0024913
FBtr0343262	FBgn0266042
FBtr0088194	FBgn0033590
FBtr0345621	FBgn0085486
FBtr0112763	FBgn0085486
FBtr0075573	FBgn0004594
FBtr0089229	FBgn0052016
FBtr0089233	FBgn0052016
FBtr0310651	FBgn0052016
FBtr0334626	FBgn0052016
FBtr0075248	FBgn0036708
FBtr0343712	FBgn0266153
FBtr0310012	FBgn0263648
FBtr0310011	FBgn0263648
FBtr0087728	FBgn0020391
FBtr0082225	FBgn0037801
FBtr0337048	FBgn0037801
FBtr0075699	FBgn0036449
FBtr0300190	FBgn0036449
FBtr0088096	FBgn0000577
FBtr0088095	FBgn0000577
FBtr0114243	FBgn0085790
FBtr0077352	FBgn0031191
FBtr0339500	FBgn0031191
FBtr0310475	FBgn0031191
FBtr0077353	FBgn0031191
FBtr0100650	FBgn0031191
FBtr0100652	FBgn0031191
FBtr0339501	FBgn0031191
FBtr0100651	FBgn0031191
FBtr0113606	FBgn0083044
FBtr0332393	FBgn0031010
FBtr0332394	FBgn0031010
FBtr0113592	FBgn0082957
FBtr0086481	FBgn0034467
FBtr0308305	FBgn0040106
FBtr0082844	FBgn0051469
FBtr0082587	FBgn0038043
FBtr0112415	FBgn0250822
FBtr0344670	FBgn0266564
FBtr0084269	FBgn0038993
FBtr0346721	FBgn0046697
FBtr0346176	FBgn0267099
FBtr0336680	FBgn0265052
FBtr0336679	FBgn0265052
FBtr0336678	FBgn0265052
FBtr0310085	FBgn0263652
FBtr0086400	FBgn0053408
FBtr0084003	FBgn0038847
FBtr0334486	FBgn0263093
FBtr0307112	FBgn0263093
FBtr0346520	FBgn0261358
FBtr0302276	FBgn0261358
FBtr0347195	FBgn0267691
FBtr0345169	FBgn0261928
FBtr0332437	FBgn0261928
FBtr0303601	FBgn0261928
FBtr0345170	FBgn0261928
FBtr0345171	FBgn0261928
FBtr0303602	FBgn0261928
FBtr0335485	FBgn0083141
FBtr0079470	FBgn0083141
FBtr0346917	FBgn0267529
FBtr0304429	FBgn0262293
FBtr0304430	FBgn0262293
FBtr0346494	FBgn0267278
FBtr0077189	FBgn0020369
FBtr0301244	FBgn0037248
FBtr0336458	FBgn0037248
FBtr0078946	FBgn0037248
FBtr0085638	FBgn0039759
FBtr0345122	FBgn0039759
FBtr0080967	FBgn0051804
FBtr0085819	FBgn0039860
FBtr0114355	FBgn0086079
FBtr0112382	FBgn0085218
FBtr0085810	FBgn0039848
FBtr0345470	FBgn0033810
FBtr0087764	FBgn0033810
FBtr0080143	FBgn0027363
FBtr0303282	FBgn0261806
FBtr0073841	FBgn0001612
FBtr0082414	FBgn0037917
FBtr0082413	FBgn0037917
FBtr0334810	FBgn0265017
FBtr0332954	FBgn0030329
FBtr0303335	FBgn0030329
FBtr0073551	FBgn0030329
FBtr0303334	FBgn0030329
FBtr0083154	FBgn0267408
FBtr0300357	FBgn0028988
FBtr0077192	FBgn0000709
FBtr0085270	FBgn0039557
FBtr0345895	FBgn0029840
FBtr0332964	FBgn0029840
FBtr0340070	FBgn0034166
FBtr0345150	FBgn0266705
FBtr0346243	FBgn0267151
